Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52
2696,file:/C:/mallet/sample-data/abstract/Probabilistic%20Approach%20for%20Diversifying%20Web%20Services%20Discovery%20and%20Composition..txt,0.001041667,0.001041667,0.167708333,0.001041667,0.001041667,0.001041667,0.021875,0.001041667,0.011458333,0.001041667,0.001041667,0.001041667,0.001041667,0.115625,0.001041667,0.094791667,0.001041667,0.001041667,0.001041667,0.011458333,0.001041667,0.001041667,0.011458333,0.001041667,0.021875,0.001041667,0.001041667,0.001041667,0.240625,0.001041667,0.001041667,0.001041667,0.001041667,0.032291667,0.126041667,0.001041667,0.105208333,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667
2697,file:/C:/mallet/sample-data/abstract/Probabilistic%20Critical%20Path%20Identification%20for%20Cost-Effective%20Monitoring%20of%20Service-Based%20Systems..txt,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.063541667,0.001041667,0.021875,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.188541667,0.001041667,0.001041667,0.063541667,0.115625,0.011458333,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.001041667,0.469791667,0.001041667,0.011458333,0.011458333,0.001041667,0.001041667
2698,file:/C:/mallet/sample-data/abstract/Probabilistic%20Matchmaking%20Methods%20for%20Automated%20Service%20Discovery..txt,0.000869565,0.000869565,0.000869565,0.000869565,0.044347826,0.000869565,0.000869565,0.21826087,0.035652174,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.026956522,0.000869565,0.000869565,0.000869565,0.000869565,0.044347826,0.000869565,0.000869565,0.000869565,0.044347826,0.000869565,0.000869565,0.000869565,0.000869565,0.209565217,0.000869565,0.009565217,0.000869565,0.148695652,0.000869565,0.070434783,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.053043478,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.044347826,0.000869565,0.01826087,0.000869565
2699,file:/C:/mallet/sample-data/abstract/Probabilistic%20QoS%20and%20soft%20contracts%20for%20transaction%20based%20Web%20services..txt,0.001369863,0.069863014,0.042465753,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.357534247,0.001369863,0.001369863,0.015068493,0.001369863,0.001369863,0.015068493,0.001369863,0.069863014,0.042465753,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.124657534,0.015068493,0.015068493,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.138356164,0.001369863,0.001369863,0.001369863,0.001369863,0.028767123,0.001369863,0.001369863,0.001369863,0.015068493,0.001369863
2700,file:/C:/mallet/sample-data/abstract/Probabilistic%20QoS%20and%20Soft%20Contracts%20for%20Transaction-Based%20Web%20Services%20Orchestrations..txt,0.000869565,0.079130435,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.026956522,0.009565217,0.000869565,0.000869565,0.000869565,0.357391304,0.000869565,0.009565217,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.070434783,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.192173913,0.01826087,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.200869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565
2701,file:/C:/mallet/sample-data/abstract/Probabilistic%20Resource%20Space%20Model%20for%20Managing%20Resources%20in%20Cyber-Physical%20Society..txt,0.077173913,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.142391304,0.001086957,0.001086957,0.044565217,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.011956522,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.022826087,0.316304348,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.142391304,0.001086957,0.001086957,0.033695652,0.001086957,0.088043478,0.044565217,0.001086957,0.033695652,0.001086957,0.001086957,0.001086957
2702,file:/C:/mallet/sample-data/abstract/Probabilistic%20Time-Constrained%20Paths%20Search%20over%20Uncertain%20Road%20Networks..txt,0.000854701,0.052136752,0.000854701,0.000854701,0.026495726,0.000854701,0.000854701,0.000854701,0.052136752,0.000854701,0.000854701,0.043589744,0.000854701,0.000854701,0.009401709,0.000854701,0.000854701,0.000854701,0.000854701,0.009401709,0.060683761,0.000854701,0.000854701,0.000854701,0.000854701,0.000854701,0.000854701,0.000854701,0.077777778,0.000854701,0.000854701,0.000854701,0.000854701,0.3,0.000854701,0.086324786,0.214529915,0.000854701,0.009401709,0.000854701,0.000854701,0.000854701,0.000854701,0.000854701,0.000854701,0.026495726,0.000854701,0.000854701,0.000854701,0.000854701
2703,file:/C:/mallet/sample-data/abstract/Probability%20Matrix%20of%20Request-Solution%20Mapping%20for%20Efficient%20Service%20Selection..txt,0.000884956,0.000884956,0.204424779,0.000884956,0.009734513,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.018584071,0.000884956,0.000884956,0.000884956,0.133628319,0.000884956,0.009734513,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.142477876,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.036283186,0.000884956,0.000884956,0.045132743,0.337168142,0.000884956,0.000884956,0.018584071,0.009734513,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956
2704,file:/C:/mallet/sample-data/abstract/Process%20as%20a%20Service..txt,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.017460317,0.001587302,0.001587302,0.001587302,0.065079365,0.001587302,0.001587302,0.001587302,0.033333333,0.001587302,0.001587302,0.334920635,0.001587302,0.001587302,0.16031746,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.017460317,0.001587302,0.017460317,0.001587302,0.128571429,0.001587302,0.001587302,0.049206349,0.001587302,0.017460317,0.096825397,0.001587302,0.001587302,0.001587302
2705,file:/C:/mallet/sample-data/abstract/Process%20Behavior%20Analysis-+-%20Mechanism%20to%20Enable%20Superior%20Customer%20Experience..txt,0.044285714,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.13,0.001428571,0.001428571,0.044285714,0.13,0.03,0.044285714,0.001428571,0.001428571,0.015714286,0.015714286,0.001428571,0.001428571,0.015714286,0.001428571,0.001428571,0.001428571,0.001428571,0.015714286,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.044285714,0.358571429,0.001428571,0.001428571,0.001428571,0.03,0.001428571,0.001428571,0.001428571,0.001428571,0.03
2706,file:/C:/mallet/sample-data/abstract/Process%20control-flow%20complexity%20metric-+-%20An%20empirical%20validation..txt,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.015068493,0.042465753,0.001369863,0.001369863,0.015068493,0.001369863,0.001369863,0.165753425,0.001369863,0.001369863,0.124657534,0.001369863,0.001369863,0.015068493,0.001369863,0.028767123,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863,0.042465753,0.001369863,0.001369863,0.042465753,0.001369863,0.001369863,0.097260274,0.015068493,0.330136986,0.001369863,0.001369863,0.001369863,0.001369863,0.015068493,0.001369863,0.001369863,0.001369863,0.001369863,0.001369863
2707,file:/C:/mallet/sample-data/abstract/Process%20Discovery%20from%20Dependence-Complete%20Event%20Logs..txt,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.022580645,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.527956989,0.076344086,0.001075269,0.001075269,0.001075269,0.022580645,0.001075269,0.076344086,0.022580645,0.001075269,0.001075269,0.001075269,0.011827957,0.011827957,0.022580645,0.001075269,0.001075269,0.130107527,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.022580645,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.011827957,0.001075269
2708,file:/C:/mallet/sample-data/abstract/Process%20Discovery%20from%20Model%20and%20Text%20Artefacts..txt,0.001162791,0.001162791,0.001162791,0.001162791,0.024418605,0.001162791,0.001162791,0.001162791,0.198837209,0.001162791,0.001162791,0.001162791,0.024418605,0.001162791,0.001162791,0.001162791,0.059302326,0.001162791,0.001162791,0.001162791,0.036046512,0.001162791,0.036046512,0.070930233,0.001162791,0.001162791,0.001162791,0.012790698,0.047674419,0.001162791,0.23372093,0.001162791,0.024418605,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.094186047,0.001162791,0.001162791,0.094186047,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791
2709,file:/C:/mallet/sample-data/abstract/Process%20Guided%20Service%20Composition%20in%20Building%20SoA%20Solutions-+-%20A%20Data%20Driven%20Approach..txt,0.000980392,0.000980392,0.000980392,0.000980392,0.030392157,0.000980392,0.108823529,0.000980392,0.157843137,0.000980392,0.000980392,0.000980392,0.079411765,0.000980392,0.000980392,0.000980392,0.059803922,0.000980392,0.000980392,0.000980392,0.000980392,0.040196078,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.128431373,0.000980392,0.000980392,0.000980392,0.138235294,0.000980392,0.000980392,0.020588235,0.000980392,0.000980392,0.000980392,0.010784314,0.000980392,0.000980392,0.000980392,0.020588235,0.000980392,0.167647059,0.000980392,0.000980392
2710,"file:/C:/mallet/sample-data/abstract/Process%20Mining,%20Discovery,%20and%20Integration%20using%20Distance%20Measures..txt",0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.01375,0.03875,0.03875,0.00125,0.01375,0.06375,0.00125,0.00125,0.00125,0.15125,0.00125,0.02625,0.00125,0.00125,0.00125,0.00125,0.00125,0.01375,0.00125,0.03875,0.00125,0.21375,0.00125,0.07625,0.00125,0.03875,0.02625,0.00125,0.00125,0.00125,0.05125,0.00125,0.11375,0.01375,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.02625
2711,file:/C:/mallet/sample-data/abstract/Process%20Trace%20Identification%20from%20Unstructured%20Execution%20Logs..txt,0.000877193,0.000877193,0.000877193,0.000877193,0.14122807,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.255263158,0.237719298,0.009649123,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.018421053,0.018421053,0.053508772,0.000877193,0.000877193,0.000877193,0.000877193,0.053508772,0.009649123,0.000877193,0.000877193,0.000877193,0.035964912,0.009649123,0.000877193,0.000877193,0.035964912,0.000877193,0.000877193,0.088596491,0.000877193,0.000877193
2712,file:/C:/mallet/sample-data/abstract/Processes%20Meet%20Big%20Data-+-%20Connecting%20Data%20Science%20with%20Process%20Science..txt,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.256382979,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.022340426,0.064893617,0.118085106,0.00106383,0.00106383,0.00106383,0.00106383,0.022340426,0.00106383,0.00106383,0.00106383,0.022340426,0.224468085,0.00106383,0.00106383,0.00106383,0.139361702,0.00106383,0.00106383,0.011702128,0.011702128,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.011702128,0.00106383,0.00106383,0.00106383,0.011702128,0.022340426,0.00106383,0.00106383,0.00106383,0.022340426
2713,file:/C:/mallet/sample-data/abstract/Processing%20Cassandra%20Datasets%20with%20Hadoop-Streaming%20Based%20Approaches..txt,0.000699301,0.000699301,0.000699301,0.000699301,0.021678322,0.000699301,0.252447552,0.000699301,0.007692308,0.000699301,0.000699301,0.000699301,0.112587413,0.007692308,0.000699301,0.000699301,0.000699301,0.000699301,0.000699301,0.000699301,0.140559441,0.000699301,0.000699301,0.126573427,0.021678322,0.021678322,0.000699301,0.000699301,0.000699301,0.000699301,0.035664336,0.000699301,0.014685315,0.000699301,0.000699301,0.04965035,0.000699301,0.028671329,0.000699301,0.000699301,0.000699301,0.000699301,0.000699301,0.014685315,0.007692308,0.007692308,0.042657343,0.000699301,0.000699301,0.063636364
2714,file:/C:/mallet/sample-data/abstract/ProductRec-+-%20Product%20Bundle%20Recommendation%20Based%20on%20User's%20Sequential%20Patterns%20in%20Social%20Networking%20Service%20Environment..txt,0.000689655,0.000689655,0.014482759,0.014482759,0.000689655,0.000689655,0.028275862,0.042068966,0.062758621,0.000689655,0.000689655,0.007586207,0.000689655,0.200689655,0.000689655,0.014482759,0.000689655,0.000689655,0.000689655,0.000689655,0.000689655,0.000689655,0.000689655,0.000689655,0.000689655,0.007586207,0.000689655,0.062758621,0.000689655,0.000689655,0.02137931,0.000689655,0.173103448,0.055862069,0.000689655,0.000689655,0.000689655,0.000689655,0.000689655,0.13862069,0.048965517,0.035172414,0.000689655,0.042068966,0.000689655,0.000689655,0.000689655,0.000689655,0.007586207,0.000689655
2715,file:/C:/mallet/sample-data/abstract/Profit-Based%20Experimental%20Analysis%20of%20IaaS%20Cloud%20Performance-+-%20Impact%20of%20Software%20Resource%20Allocation..txt,0.000666667,0.047333333,0.000666667,0.000666667,0.000666667,0.060666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.020666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.020666667,0.000666667,0.034,0.000666667,0.000666667,0.194,0.307333333,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.260666667,0.014,0.000666667,0.000666667,0.000666667,0.000666667,0.000666667,0.014,0.000666667,0.000666667,0.000666667
2716,file:/C:/mallet/sample-data/abstract/Program%20Committee..txt,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.455555556,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111
2717,file:/C:/mallet/sample-data/abstract/Programming%20Situational%20Mobile%20Web%20Applications%20with%20Cloud-Mobile%20Convergence-+-%20An%20Internetware-Oriented%20Approach..txt,0.001,0.001,0.121,0.001,0.001,0.091,0.001,0.001,0.011,0.001,0.081,0.141,0.001,0.061,0.001,0.001,0.011,0.001,0.071,0.071,0.001,0.001,0.001,0.001,0.001,0.091,0.001,0.001,0.011,0.011,0.041,0.001,0.001,0.001,0.051,0.001,0.041,0.001,0.001,0.001,0.001,0.021,0.001,0.001,0.001,0.021,0.001,0.021,0.001,0.001
2718,file:/C:/mallet/sample-data/abstract/Progressive%20Auction%20Based%20Resource%20Allocation%20in%20Service-Oriented%20Architecture..txt,0.001,0.071,0.001,0.001,0.001,0.071,0.001,0.011,0.001,0.001,0.011,0.021,0.021,0.081,0.001,0.011,0.031,0.031,0.001,0.001,0.001,0.001,0.001,0.131,0.061,0.001,0.001,0.001,0.061,0.001,0.001,0.041,0.001,0.001,0.001,0.041,0.001,0.001,0.011,0.001,0.001,0.001,0.041,0.031,0.001,0.001,0.001,0.051,0.011,0.131
2719,file:/C:/mallet/sample-data/abstract/Progressive%20Reliability%20Forecasting%20of%20Service-Oriented%20Software..txt,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.023076923,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.067032967,0.012087912,0.001098901,0.012087912,0.001098901,0.012087912,0.001098901,0.012087912,0.001098901,0.023076923,0.001098901,0.001098901,0.001098901,0.078021978,0.001098901,0.001098901,0.001098901,0.132967033,0.001098901,0.012087912,0.001098901,0.363736264,0.001098901,0.001098901,0.001098901,0.001098901,0.1,0.001098901,0.045054945,0.001098901,0.001098901,0.067032967
2720,file:/C:/mallet/sample-data/abstract/Promoting%20Collaborative%20Mobile%20Payment%20by%20Using%20NFC-Micro%20SD%20Technology..txt,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.035964912,0.000877193,0.421929825,0.053508772,0.000877193,0.009649123,0.009649123,0.000877193,0.009649123,0.000877193,0.000877193,0.009649123,0.000877193,0.000877193,0.009649123,0.000877193,0.009649123,0.15877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.027192982,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.071052632,0.000877193,0.009649123,0.044736842,0.044736842,0.000877193,0.000877193,0.000877193,0.000877193,0.044736842
2721,file:/C:/mallet/sample-data/abstract/Promoting%20Reuse%20via%20Extraction%20of%20Domain%20Concepts%20and%20Service%20Abstractions%20from%20Design%20Diagrams..txt,0.001449275,0.001449275,0.001449275,0.001449275,0.102898551,0.001449275,0.001449275,0.015942029,0.305797101,0.001449275,0.001449275,0.001449275,0.030434783,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.102898551,0.001449275,0.001449275,0.001449275,0.001449275,0.015942029,0.001449275,0.001449275,0.015942029,0.001449275,0.015942029,0.030434783,0.001449275,0.030434783,0.015942029,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.21884058,0.001449275,0.044927536
2722,file:/C:/mallet/sample-data/abstract/Propagation-Aware%20Temporal%20Verification%20for%20Parallel%20Business%20Cloud%20Workflows..txt,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.033064516,0.000806452,0.008870968,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.008870968,0.000806452,0.041129032,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.057258065,0.065322581,0.049193548,0.000806452,0.000806452,0.000806452,0.025,0.000806452,0.000806452,0.008870968,0.000806452,0.016935484,0.000806452,0.089516129,0.073387097,0.097580645,0.000806452,0.065322581,0.000806452,0.000806452,0.000806452,0.000806452,0.331451613,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452
2723,file:/C:/mallet/sample-data/abstract/Property-Based%20Testing%20of%20JSON%20Based%20Web%20Services..txt,0.001388889,0.001388889,0.001388889,0.015277778,0.001388889,0.001388889,0.043055556,0.043055556,0.001388889,0.001388889,0.418055556,0.001388889,0.043055556,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.084722222,0.140277778,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.043055556,0.098611111,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.015277778,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889
2724,file:/C:/mallet/sample-data/abstract/Prospective%20and%20Retrospective%20Provenance%20Collection%20in%20Scientific%20Workflow%20Environments..txt,0.000833333,0.000833333,0.000833333,0.000833333,0.050833333,0.000833333,0.0175,0.000833333,0.0675,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.6175,0.000833333,0.0425,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.009166667,0.000833333,0.000833333,0.125833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.034166667,0.000833333,0.000833333,0.000833333
2725,file:/C:/mallet/sample-data/abstract/Protecting%20Sensitive%20Customer%20Information%20in%20Call%20Center%20Recordings..txt,0.035344828,0.000862069,0.009482759,0.035344828,0.285344828,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.026724138,0.043965517,0.000862069,0.000862069,0.000862069,0.000862069,0.052586207,0.035344828,0.000862069,0.000862069,0.000862069,0.000862069,0.043965517,0.000862069,0.000862069,0.000862069,0.000862069,0.052586207,0.009482759,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.026724138,0.009482759,0.009482759,0.000862069,0.000862069,0.000862069,0.052586207,0.000862069,0.112931034,0.000862069,0.061206897,0.069827586,0.000862069,0.000862069,0.000862069,0.000862069
2726,file:/C:/mallet/sample-data/abstract/Protocol%20Selection%20alongside%20Service%20Selection%20and%20Composition..txt,0.001818182,0.110909091,0.001818182,0.038181818,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.292727273,0.074545455,0.001818182,0.001818182,0.056363636,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.074545455,0.001818182,0.001818182,0.02,0.001818182,0.001818182,0.092727273,0.001818182,0.001818182,0.001818182,0.001818182,0.074545455,0.001818182,0.001818182,0.001818182,0.001818182,0.02,0.001818182,0.074545455
2727,file:/C:/mallet/sample-data/abstract/Protocol-Based%20Business%20Process%20Modeling%20and%20Enactment..txt,0.021428571,0.001020408,0.001020408,0.001020408,0.01122449,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.031632653,0.092857143,0.01122449,0.001020408,0.001020408,0.32755102,0.001020408,0.001020408,0.001020408,0.001020408,0.103061224,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.215306122,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.021428571,0.07244898,0.001020408,0.01122449,0.041836735
2728,file:/C:/mallet/sample-data/abstract/Provable%20Storage%20Medium%20for%20Data%20Storage%20Outsourcing..txt,0.000909091,0.000909091,0.01,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.01,0.000909091,0.000909091,0.028181818,0.182727273,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.046363636,0.046363636,0.000909091,0.000909091,0.000909091,0.000909091,0.028181818,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.037272727,0.000909091,0.000909091,0.000909091,0.091818182,0.01,0.000909091,0.000909091,0.01,0.028181818,0.437272727,0.000909091,0.000909091,0.000909091,0.000909091
2729,file:/C:/mallet/sample-data/abstract/Provenance-Based%20Access%20Control%20in%20the%20Cloud..txt,0.003448276,0.003448276,0.003448276,0.072413793,0.003448276,0.106896552,0.003448276,0.003448276,0.003448276,0.279310345,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.072413793,0.003448276,0.037931034,0.003448276,0.072413793,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.037931034,0.003448276,0.003448276,0.003448276,0.037931034,0.003448276,0.106896552,0.003448276,0.003448276,0.003448276,0.003448276,0.037931034,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276
2730,file:/C:/mallet/sample-data/abstract/Provider%20Competition%20in%20Infrastructure-as-a-Service..txt,0.001333333,0.001333333,0.001333333,0.001333333,0.001333333,0.548,0.001333333,0.001333333,0.001333333,0.001333333,0.001333333,0.001333333,0.001333333,0.001333333,0.028,0.001333333,0.001333333,0.001333333,0.001333333,0.014666667,0.001333333,0.001333333,0.001333333,0.001333333,0.028,0.001333333,0.001333333,0.014666667,0.001333333,0.001333333,0.001333333,0.001333333,0.014666667,0.001333333,0.001333333,0.081333333,0.001333333,0.001333333,0.001333333,0.161333333,0.001333333,0.001333333,0.001333333,0.041333333,0.001333333,0.014666667,0.001333333,0.001333333,0.001333333,0.001333333
2731,file:/C:/mallet/sample-data/abstract/Providing%20a%20Smart%20Industrial%20Environment%20with%20the%20Web%20of%20Things%20and%20Cloud%20Computing..txt,0.16375,0.00125,0.07625,0.00125,0.00125,0.07625,0.00125,0.01375,0.01375,0.00125,0.10125,0.01375,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.01375,0.00125,0.00125,0.00125,0.01375,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.01375,0.35125,0.02625,0.00125,0.02625,0.00125,0.00125,0.00125,0.03875,0.00125,0.00125,0.01375,0.00125
2732,file:/C:/mallet/sample-data/abstract/Providing%20Data%20Transfer%20with%20QoS%20as%20Agreement-Based%20Service..txt,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.143809524,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.067619048,0.000952381,0.191428571,0.000952381,0.000952381,0.01047619,0.000952381,0.039047619,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.134285714,0.000952381,0.000952381,0.000952381,0.000952381,0.067619048,0.134285714,0.067619048,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.077142857,0.01047619,0.000952381,0.02,0.000952381
2733,file:/C:/mallet/sample-data/abstract/Providing%20Light%20Weight%20Distributed%20Web%20Services%20from%20Mobile%20Hosts..txt,0.001408451,0.015492958,0.1,0.029577465,0.001408451,0.043661972,0.029577465,0.001408451,0.001408451,0.071830986,0.001408451,0.198591549,0.001408451,0.029577465,0.001408451,0.001408451,0.001408451,0.085915493,0.029577465,0.001408451,0.001408451,0.001408451,0.001408451,0.071830986,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.015492958,0.001408451,0.001408451,0.170422535,0.001408451,0.015492958,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.043661972
